ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
1b052deb-264a-5cf2-8071-39070f9fc974,tg:mpmbr:700,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 2 kantmonsters van 10 x 15 mm en 12 x 18 mm</p>
","<p>Bevat 2 kantmonsters van 10 x 15 mm en 12 x 18 mm</p>
",Nederlands,remarks
79154d56-55e9-5b89-8c45-997e9b0b030b,tg:mpmbr:668,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 bijlage:<br />
'Figures taillees envoyees au Sr. Ian Mourentorf a la foire de septembre 1592' (p. 197-200)</p>
","<p>Bevat 1 bijlage:<br />
'Figures taillees envoyees au Sr. Ian Mourentorf a la foire de septembre 1592' (p. 197-200)</p>
",Nederlands,remarks
4575e01a-3b50-5143-8350-4f91229251f8,tg:mpmbr:251,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Pagina 207 en 208 vormen een kleine bijlage in het latijn</p>
","<p>Pagina 207 en 208 vormen een kleine bijlage in het latijn</p>
",Nederlands,remarks
965e5921-9e25-5c6b-a1c8-151676ee731f,tg:mpmbr:695,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 1</p>
","<p>Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 1</p>
",Nederlands,remarks
965e5921-9e25-5c6b-a1c8-151676ee731f,tg:mpmbr:695,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Ontvangen op 23 september 1679</p>
","<p>Ontvangen op 23 september 1679</p>
",Nederlands,remarks
965e5921-9e25-5c6b-a1c8-151676ee731f,tg:mpmbr:695,e73_AnnotationsImmaterial,3,note.mpmalg,"<p>Bevat 1 bijlage</p>
","<p>Bevat 1 bijlage</p>
",Nederlands,remarks
a5c68bf9-2e58-5814-9d19-833e94233043,tg:mpmbr:38,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Dominicus Kerper is de momboor van de kinderen van François I Foppens</p>
","<p>Dominicus Kerper is de momboor van de kinderen van François I Foppens</p>
",Nederlands,remarks
8913aa85-521c-59eb-9def-4aaba5d2a103,tg:mpmbr:352,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>p.573-578 betreft een aantal pagina's waarvan de datum niet bekend is</p>
","<p>p.573-578 betreft een aantal pagina's waarvan de datum niet bekend is</p>
",Nederlands,remarks
6981e127-52b7-5fd0-abd4-96b7dce4e0d0,tg:mpmbr:671,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 bijlage:<br />
'Figures taillees et non taillees delivrees au Sr. Hans Dresseler le xxiii Avril 1593. stil nouveau' (p. 209-210)</p>
","<p>Bevat 1 bijlage:<br />
'Figures taillees et non taillees delivrees au Sr. Hans Dresseler le xxiii Avril 1593. stil nouveau' (p. 209-210)</p>
",Nederlands,remarks
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 bijlage</p>
","<p>Bevat 1 bijlage</p>
",Nederlands,remarks
762447a9-824c-5a07-898e-ebc322400a02,tg:mpmbr:39,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Dominicus Kerper is de momboor van de kinderen van François I Foppens</p>
","<p>Dominicus Kerper is de momboor van de kinderen van François I Foppens</p>
",Nederlands,remarks
944fde02-ca7e-52ef-9822-84e51d718a70,tg:mpmbr:29,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Jaartal afgeleid van het journaal (1663) waarin de brief werd aangetroffen</p>
","<p>Jaartal afgeleid van het journaal (1663) waarin de brief werd aangetroffen</p>
",Nederlands,remarks
4f1a51fd-2360-5bba-85f3-66b0f3dec0d9,tg:mpmbr:670,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 5 bijlagen:</p>
<ul>
<li>Afdruk van 'castaneae equinae fructus' en 'castaneae peruänae fructus' (p. 189-190)</li>
<li>Afdruk van 'iris bulbosa' (p. 191-192)</li>
<li>Afdruk van 'hyacinthus stellatus peruänus' (p. 193-194)</li>
<li>Afdruk van 'chrysanthemum creticum' (p. 195-196)</li>
<li>'Planches des figures non taillees, envoyees au Sr. Mourentorf le 25. septembre 1592. stil vieil' (p. 201-202)</li>
</ul>
","<p>Bevat 5 bijlagen:</p>
<ul>
<li>Afdruk van 'castaneae equinae fructus' en 'castaneae peruänae fructus' (p. 189-190)</li>
<li>Afdruk van 'iris bulbosa' (p. 191-192)</li>
<li>Afdruk van 'hyacinthus stellatus peruänus' (p. 193-194)</li>
<li>Afdruk van 'chrysanthemum creticum' (p. 195-196)</li>
<li>'Planches des figures non taillees, envoyees au Sr. Mourentorf le 25. septembre 1592. stil vieil' (p. 201-202)</li>
</ul>
",Nederlands,remarks
82ab32ae-4044-593d-85a6-c994270b9e6c,tg:mpmbr:1092,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 bijlage met betrekking tot de missie van de jezuïeten in Paraguay (p. 751-752)</p>
","<p>Bevat 1 bijlage met betrekking tot de missie van de jezuïeten in Paraguay (p. 751-752)</p>
",Nederlands,remarks
dc8bef28-e5e1-54b4-bbdd-fad20e4d83a7,tg:mpmbr:864,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Onvolledig; slechts het onderste deel van de brief bleef bewaard</p>
","<p>Onvolledig; slechts het onderste deel van de brief bleef bewaard</p>
",Nederlands,remarks
ee8ba686-1ce2-50b9-89b6-385a1dc8fefb,tg:mpmbr:679,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Domingo de la Milla verzond op 27/09/1677 twee brieven naar Henri François Schilders. Deze brief meet 176 x 227 mm.</p>
","<p>Domingo de la Milla verzond op 27/09/1677 twee brieven naar Henri François Schilders. Deze brief meet 176 x 227 mm.</p>
",Nederlands,remarks
21bda8dc-a812-5fc6-a3ef-f89f5b55f2f7,tg:mpmbr:328,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>P. 473-476 betreft een bijlage van kleiner formaat waarvan de datum niet bekend is.</p>
","<p>P. 473-476 betreft een bijlage van kleiner formaat waarvan de datum niet bekend is.</p>
",Nederlands,remarks
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 2</p>
","<p>Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 2</p>
",Nederlands,remarks
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Ontvangen op 28 oktober 1679</p>
","<p>Ontvangen op 28 oktober 1679</p>
",Nederlands,remarks
b489d7c1-e03b-5320-bc34-f23bc2cc00d6,tg:mpmbr:696,e73_AnnotationsImmaterial,3,note.mpmalg,"<p>Bevat 2 bijlagen</p>
","<p>Bevat 2 bijlagen</p>
",Nederlands,remarks
543c7f47-7029-5134-abe7-489ad7db5d85,tg:mpmbr:917,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 bijlage</p>
","<p>Bevat 1 bijlage</p>
",Nederlands,remarks
89aa650f-6cfa-54f6-a6bb-10a4c96fc81c,tg:mpmbr:907,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Geadresseerd aan 'R[evere]de Admodum d[omi]ne Decane, cum ceteris R[everen[dis] d[omi]nis de vicariatu Antverpiensi'</p>
","<p>Geadresseerd aan 'R[evere]de Admodum d[omi]ne Decane, cum ceteris R[everen[dis] d[omi]nis de vicariatu Antverpiensi'</p>
",Nederlands,remarks
a720fedc-875a-5f7b-a64b-44925cf376d1,tg:mpmbr:672,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 bijlage:<br />
'Figures taillees delivrees au seigneur Dresseler le xxiii avril 1593' (p. 207-208)'</p>
","<p>Bevat 1 bijlage:<br />
'Figures taillees delivrees au seigneur Dresseler le xxiii avril 1593' (p. 207-208)'</p>
",Nederlands,remarks
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Brief van Elisabeth Moretus aan haar niet-geïdentificeerde nicht (Joanna Moerentorf?)</p>
","<p>Brief van Elisabeth Moretus aan haar niet-geïdentificeerde nicht (Joanna Moerentorf?)</p>
",Nederlands,remarks
09771145-0a34-5713-91b7-f3d6198add99,tg:mpmbr:315,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat het concept van het antwoord van Jacobus Peeters van 10 oktober 1740</p>
","<p>Bevat het concept van het antwoord van Jacobus Peeters van 10 oktober 1740</p>
",Nederlands,remarks
101e535a-3921-54e9-aa9e-bb6bdd9d3456,tg:mpmbr:795,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 2 kwitanties als bijlage</p>
","<p>Bevat 2 kwitanties als bijlage</p>
",Nederlands,remarks
4fabb053-4f73-5d51-b64b-21b63ed91fa0,tg:mpmbr:1016,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>bevat een bijlage: rekening courant</p>
","<p>bevat een bijlage: rekening courant</p>
",Nederlands,remarks
5a9ff689-b5e1-5fd4-8af9-c451269e80f1,tg:mpmbr:1038,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>bevat een bijlage</p>
","<p>bevat een bijlage</p>
",Nederlands,remarks
4d562dd9-2498-5f95-9c01-ce16583c3d93,tg:mpmbr:1254,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Met kwitantie van 'Lamy' met betrekking tot de ontvangst van 5 gouden pistolen (Antwerpen, 2 juli 1671)</p>
","<p>Met kwitantie van 'Lamy' met betrekking tot de ontvangst van 5 gouden pistolen (Antwerpen, 2 juli 1671)</p>
",Nederlands,remarks
0b8d3f52-4012-532e-a886-fd8f9e723767,tg:mpmbr:702,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 3 bijlagen:</p>
<ul>
<li>Staalkaart met 6 kantmonsters (Arch. 1214-1215, band 2, stuk 18)</li>
<li>Woordenlijst Spaans-Nederlands met betrekking tot benamingen van kantsoorten (Arch. 1214-1215, band 2, stuk 19)</li>
<li>Nota ter verduidelijking van de kantsoorten van de betrokken kantmonsters (Arch. 1214-1215, band 2, stuk 21)</li>
</ul>
","<p>Bevat 3 bijlagen:</p>
<ul>
<li>Staalkaart met 6 kantmonsters (Arch. 1214-1215, band 2, stuk 18)</li>
<li>Woordenlijst Spaans-Nederlands met betrekking tot benamingen van kantsoorten (Arch. 1214-1215, band 2, stuk 19)</li>
<li>Nota ter verduidelijking van de kantsoorten van de betrokken kantmonsters (Arch. 1214-1215, band 2, stuk 21)</li>
</ul>
",Nederlands,remarks
dc2e5096-58d3-5d97-8b2b-f22f198c59fd,tg:mpmbr:1065,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Gericht aan de &quot;eerstvolgende beurtman&quot;.</p>
","<p>Gericht aan de &quot;eerstvolgende beurtman&quot;.</p>
",Nederlands,remarks
6d82ec21-b2d1-5b5a-8abe-8e7c48637884,tg:mpmbr:1053,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>De brief is te kort afgesneden.</p>
","<p>De brief is te kort afgesneden.</p>
",Nederlands,remarks
d753dfe7-8e5e-50ed-a58c-871b5a8b18bb,tg:mpmbr:697,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 3</p>
","<p>Het archief bevat 2 afschriften van deze brief; deze brief kreeg met potlood het nummer 3</p>
",Nederlands,remarks
d753dfe7-8e5e-50ed-a58c-871b5a8b18bb,tg:mpmbr:697,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Ontvangen op 23 september 1679</p>
","<p>Ontvangen op 23 september 1679</p>
",Nederlands,remarks
d753dfe7-8e5e-50ed-a58c-871b5a8b18bb,tg:mpmbr:697,e73_AnnotationsImmaterial,3,note.mpmalg,"<p>Bevat 2 bijlagen</p>
","<p>Bevat 2 bijlagen</p>
",Nederlands,remarks
30de0990-770b-5f38-9c4b-862474906af5,tg:mpmbr:228,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Incompleet: het eerste deel ontbreekt</p>
","<p>Incompleet: het eerste deel ontbreekt</p>
",Nederlands,remarks
30de0990-770b-5f38-9c4b-862474906af5,tg:mpmbr:228,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>De exacte bestemmeling is onbekend. Vermits Louis Moretus de brief ondertekende met &quot;VTHS &amp; frere&quot;, was de brief vermoedelijk aan één van zijn vier broers gericht</p>
","<p>De exacte bestemmeling is onbekend. Vermits Louis Moretus de brief ondertekende met &quot;VTHS &amp; frere&quot;, was de brief vermoedelijk aan één van zijn vier broers gericht</p>
",Nederlands,remarks
c6fb50d3-0089-5c4a-9236-4f625ce48d23,tg:mpmbr:15,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>De geadresseerde (Joannes Jacobus Moretus) was reeds in 1757 overleden</p>
","<p>De geadresseerde (Joannes Jacobus Moretus) was reeds in 1757 overleden</p>
",Nederlands,remarks
